D576_y,354.949,354.373,355.415,320.415,324.562,381.361,427.391,483.43,468.43,477.573,491.357,496.008,450.703
D577_x,251.299,248.609,257.046,278.343,302.69,311.748,327.306,347.398,384.409,409.366,413.152,423.167,388.736
D577_y,337.19,336.691,356.451,365.464,396.092,428.647,436.999,475.444,475.788,471.809,497.2,491.654,475.505
D578_x,453.829,450.945,473.91,497.101,491.082,497.2,490.068,452.857,462.059,491.584,475.545,497.2,485.008
D578_y,386.164,385.813,388.516,349.883,352.368,351.264,360.418,337.804,280.456,274.809,243.308,236.728,222.404
D579_x,208.221,206.495,210.684,208.778,254.512,273.7,290.592,289.5,315.481,355.096,372.065,342.081,290.436
D579_y,156.041,157.758,131.84,144.789,143.58,152.685,135.714,158.302,152.252,125.2,59.3815,23.3342,10.5512
D580_x,48.5137,48.6615,31.6673,31.0303,34.2159,40.6961,37.53,34.6731,27.8519,6.96531,16.2574,8.67048,7.82559
D580_y,401.304,401.291,426.626,436.012,446.45,451.241,466.14,482.724,496.879,485.161,468.554,458.589,460.276
D581_x,479.656,479.067,480.837,479.838,487.563,477.228,486.223,497.2,497.039,493.473,488.971,480.876,477.321
D581_y,195.801,195.753,211.819,196.694,160.55,156.331,163.985,155.118,157.581,200.146,243.618,263.542,309.967
D582_x,342.71,341.2,365.876,399.671,368.338,369.76,368.916,383.357,351.281,344.945,330.25,339.178,312.1
D582_y,359.596,357.913,339.876,349.137,376.338,415.297,394.542,400.795,398.026,399.752,416.911,472.026,497.111
D583_x,25.7136,24.2352,26.3444,19.7155,9.54096,17.5262,25.5896,37.9395,34.2014,56.8736,62.6232,69.9682,74.7166
D583_y,385.049,387.691,375.528,384.386,400.745,423.821,431.72,434.07,470.37,473.144,479.979,480.241,469.061
D584_x,370.093,371.621,362.066,365.866,361.375,354.581,357.662,338.284,344.905,342.632,316.6,331.716,313.823
D584_y,371.085,372.725,336.24,348.411,384.075,408.888,403.178,417.873,383.978,395.819,372.391,417.303,402.358
D585_x,297.268,297.243,293.942,274.578,276.663,270.436,249.915,237.18,231.327,236.911,240.465,212.516,187.589
D585_y,495.177,495.313,478.193,478.482,479.1,469.302,475.008,493.521,497.2,492.273,454.224,438.756,428.013
D586_x,453.566,454.604,484.447,455.731,450.992,421.37,418.604,406.207,387.322,366.65,319.29,400.232,447.892
D586_y,344.6,345.426,360.992,354.565,326.724,328.274,325.105,303.0,315.484,325.381,334.866,335.211,280.878
D587_x,26.8136,27.3511,28.4292,10.4585,8.60067,24.0529,35.9256,33.14,16.8796,23.2723,22.5602,21.007,6.18113
D587_y,98.7738,97.414,92.8615,72.922,73.4816,57.9635,42.7694,35.9583,54.4251,8.79056,36.0449,38.4785,37.87
D588_x,345.224,345.04,346.166,310.807,265.612,264.296,314.685,351.438,312.503,283.948,242.533,201.544,193.707
D588_y,188.933,189.337,193.076,217.238,225.976,193.155,210.091,230.326,284.872,276.161,219.789,223.574,212.349
D589_x,249.216,248.992,242.917,269.866,274.73,249.353,245.485,225.012,196.254,182.703,189.508,181.732,160.526
D589_y,392.54,393.527,390.394,387.031,446.927,462.539,469.039,491.894,488.692,472.562,497.2,497.2,483.654
D590_x,321.585,322.55,338.766,369.364,319.063,336.312,298.797,312.413,312.125,323.351,306.384,179.401,138.305
D590_y,114.75,118.652,126.676,148.601,164.81,151.406,155.944,130.468,108.015,83.5555,59.259,95.3614,116.397
D591_x,227.98,229.052,210.302,209.006,173.594,145.194,108.09,104.152,106.931,139.879,128.732,108.936,97.8225
D591_y,340.214,335.558,334.791,304.434,283.177,234.893,232.773,278.19,278.576,305.661,319.17,330.307,337.074
D592_x,287.341,287.463,314.505,331.232,357.606,379.461,405.77,372.766,394.238,389.182,328.433,385.202,381.831
D592_y,363.38,363.79,306.199,295.901,321.752,305.33,318.529,307.637,301.769,325.731,307.741,295.91,289.492
D593_x,371.998,372.742,381.057,359.315,320.792,312.025,286.76,269.098,293.316,343.17,340.751,337.437,272.401
D593_y,63.2283,65.1986,74.2861,102.009,112.855,137.358,146.556,175.083,137.099,120.542,65.756,24.9019,3.22719
D594_x,89.7177,89.7351,100.602,82.205,62.5807,54.314,25.0519,13.8174,57.0851,76.0704,75.3939,71.5984,86.2193
D594_y,238.337,238.414,230.808,214.098,177.796,184.098,179.969,189.858,176.008,211.322,224.677,237.513,234.409
D595_x,318.626,318.464,332.216,285.273,253.282,235.455,291.031,316.14,344.53,335.194,350.465,343.766,323.833
D595_y,267.035,266.811,222.612,230.812,214.629,241.67,244.404,214.896,245.098,268.128,217.188,209.78,207.868
D596_x,223.973,224.659,227.484,257.793,214.439,220.72,267.534,259.113,242.366,259.151,269.809,189.321,174.537
D596_y,47.0828,46.8288,68.203,15.0899,3.59983,16.1379,2.81794,8.15492,58.388,55.4598,43.563,50.6831,86.2254
D597_x,346.163,348.799,347.58,340.276,341.894,376.994,372.833,373.256,345.043,382.577,455.513,461.59,481.885
D597_y,335.925,336.943,260.875,245.794,208.416,223.723,219.34,206.995,256.295,290.067,289.742,268.383,247.92
D598_x,208.268,207.216,185.114,173.827,191.244,162.017,137.622,133.536,136.914,160.956,170.208,146.837,119.819
D598_y,230.196,230.956,212.442,178.081,130.795,80.9018,95.8592,74.5131,30.9308,22.8333,20.826,56.4872,71.9574
D599_x,289.009,289.088,323.768,359.345,346.339,321.844,300.541,253.087,251.096,270.375,266.406,306.659,285.265
D599_y,424.952,424.933,469.576,434.521,419.403,446.647,446.471,437.02,418.891,468.788,447.897,466.325,440.077
D600_x,325.527,324.031,358.329,415.355,385.586,418.061,412.054,372.692,330.2,324.642,300.543,316.237,285.559
D600_y,385.077,385.197,368.983,346.689,338.491,332.738,387.807,378.264,358.636,370.43,375.888,358.752,334.39
D601_x,496.39,497.2,496.793,493.587,459.386,456.372,466.449,448.222,462.555,443.473,463.418,482.69,488.664
D601_y,227.921,227.194,230.59,249.429,248.512,249.325,254.228,275.042,277.232,255.808,271.255,299.1,286.481
D602_x,269.347,269.632,326.646,352.423,330.578,323.805,316.067,243.078,229.002,209.952,200.645,186.764,173.561
D602_y,436.611,436.061,417.347,409.596,393.007,418.057,414.895,463.373,467.382,460.093,465.888,447.172,455.811
D603_x,194.582,194.463,219.603,183.862,182.291,139.845,161.167,144.917,127.716,151.985,111.128,108.195,73.8102
D603_y,216.89,216.713,219.565,204.153,215.964,192.327,188.562,79.5864,26.4428,36.7532,19.3686,24.8616,29.9411
D604_x,257.043,257.257,274.519,262.038,243.992,293.833,247.16,273.49,285.369,311.643,339.76,409.578,409.17
D604_y,223.402,223.385,213.019,228.856,165.976,136.634,112.386,157.88,93.8628,70.1288,65.6248,8.50148,35.8911
D605_x,79.6343,79.6253,91.1988,105.51,99.6808,106.45,54.1826,64.8977,56.6605,90.9738,42.8975,20.7298,22.2356
D605_y,3.65896,3.56016,2.8,2.8,10.7328,25.2357,25.2818,26.6428,7.35971,2.8,2.8,13.5716,9.67158
D606_x,53.7313,49.6586,36.4936,25.4944,51.5018,69.4633,67.2278,37.4247,2.86774,12.5904,21.2175,23.7077,20.0535
D606_y,325.938,327.208,348.3,346.509,356.591,360.961,361.696,382.869,343.318,332.095,339.288,343.595,340.333
D607_x,406.272,404.754,427.273,430.939,412.058,411.112,416.38,435.326,474.109,495.935,475.025,465.137,453.278
D607_y,404.94,405.971,418.734,416.215,435.855,410.139,397.516,429.302,426.204,429.746,452.787,467.798,442.804
D608_x,254.954,254.529,249.4,255.508,233.184,239.124,273.698,244.86,282.007,298.566,327.566,309.763,285.928
D608_y,46.4946,43.007,21.7129,35.9645,8.13293,18.9587,20.489,7.16089,11.4225,6.93245,14.845,20.1176,2.8
D609_x,416.183,419.168,413.804,403.94,432.938,464.021,436.682,409.461,373.14,301.003,293.367,314.545,260.625
D609_y,229.083,228.725,245.265,245.876,285.032,295.38,284.167,286.71,278.139,273.224,228.381,207.391,211.306
D610_x,269.86,269.896,252.045,259.032,266.784,250.627,227.158,244.39,237.369,247.468,257.226,255.991,253.371
D610_y,464.512,462.047,450.241,418.681,412.395,407.422,429.376,426.463,407.578,445.25,445.917,486.813,472.341
D611_x,388.274,388.224,391.75,380.122,385.365,388.378,381.027,383.365,378.844,331.328,325.63,308.102,297.106
D611_y,241.195,241.199,229.64,235.263,226.686,256.531,250.945,233.658,245.668,266.596,288.73,294.091,319.564
D612_x,161.532,161.969,217.233,259.981,261.667,248.038,229.294,207.031,201.104,196.957,173.359,166.014,145.224
D612_y,399.614,398.051,486.633,484.271,486.07,476.643,470.935,461.075,453.581,444.608,467.553,439.777,415.511
D613_x,309.564,310.502,361.422,355.621,345.258,369.353,379.876,384.745,393.144,390.134,385.452,392.048,364.923
D613_y,384.061,379.561,461.488,430.617,424.959,430.331,437.46,486.923,484.722,475.906,458.028,469.277,432.887
D614_x,485.093,484.297,483.217,459.229,419.076,423.381,421.735,448.166,439.224,415.601,419.08,390.607,342.397
D614_y,488.248,490.023,497.2,478.446,497.2,497.2,485.678,475.809,457.51,447.85,431.601,425.06,479.395
D615_x,489.912,489.913,487.967,494.703,460.654,431.935,421.843,401.344,353.99,371.741,354.899,331.14,300.164
D615_y,276.301,274.633,276.761,289.643,299.191,323.427,327.468,346.733,350.621,351.067,302.173,283.786,315.076
D616_x,28.8395,29.2178,38.0795,45.0997,7.30218,16.3378,6.89351,8.37806,30.2056,18.4641,17.9916,41.8885,54.8285
D616_y,201.6,201.775,195.922,195.942,179.282,172.66,191.376,169.236,124.943,137.387,132.48,131.344,135.676
D617_x,215.788,214.578,218.102,279.179,210.345,214.283,258.804,281.283,284.088,299.354,303.392,383.088,475.621
D617_y,109.038,111.565,99.796,30.2515,14.6486,35.7969,42.057,41.57,49.4758,23.7628,2.81155,41.707,117.448
D618_x,390.294,392.33,375.585,389.241,406.133,460.166,453.721,458.767,464.043,497.2,495.515,488.211,466.649
D618_y,227.685,233.139,226.396,241.587,256.81,267.167,280.454,284.756,256.479,324.786,324.069,325.046,346.149
D619_x,134.401,134.046,143.096,145.914,150.583,118.395,136.15,98.1684,116.933,116.567,106.199,111.082,109.9
D619_y,214.04,214.431,221.432,258.458,289.664,319.328,333.523,329.368,359.997,404.111,416.977,418.046,405.876
D620_x,205.291,204.436,214.65,236.964,185.077,198.808,250.049,186.467,123.742,104.019,75.2101,110.24,134.683
D620_y,107.201,104.645,102.148,23.9815,34.8882,61.8826,81.8602,91.5477,114.362,148.512,168.029,197.694,200.793
D621_x,409.17,408.191,450.263,485.128,487.033,491.483,469.395,463.347,463.627,480.887,468.101,416.422,395.834
D621_y,137.663,137.284,86.8093,119.32,123.504,116.704,131.588,147.661,183.826,162.098,142.513,193.342,187.289
D622_x,441.635,440.349,485.114,497.191,482.703,483.532,474.057,449.544,449.135,438.587,450.926,451.281,492.554
D622_y,410.433,412.578,428.069,438.335,393.492,374.941,383.908,367.252,383.095,389.914,441.059,438.681,443.455
D623_x,324.372,324.434,310.605,292.495,268.735,235.92,212.39,178.641,182.872,183.732,170.772,174.607,160.129
D623_y,236.727,236.889,236.976,227.861,220.253,230.226,213.872,195.323,268.237,279.202,281.19,295.897,299.875
D624_x,408.757,408.701,475.883,481.486,491.862,489.3,496.36,487.46,473.055,491.033,456.997,455.898,400.965
D624_y,147.414,147.462,115.001,139.543,163.129,145.726,143.059,153.812,161.065,139.685,105.457,152.729,173.854
D625_x,402.635,403.042,397.444,351.361,415.72,460.691,427.739,418.627,408.025,397.292,401.209,401.743,419.559
D625_y,56.2554,57.0765,52.4152,51.1497,48.2922,24.3638,38.6,49.3391,32.195,30.5369,8.96778,45.2307,107.07
D626_x,66.0712,66.1222,77.2262,72.3086,64.9526,54.9797,63.9254,75.9693,45.7481,109.467,133.319,140.434,168.432
D626_y,189.156,189.208,188.454,183.588,181.426,203.673,178.792,210.347,173.698,204.464,193.633,162.39,175.109
D627_x,11.8086,14.8018,5.99521,15.7216,27.4174,44.3585,58.6865,64.0798,51.9405,67.4387,74.1866,86.3483,90.2363
D627_y,486.949,488.355,475.48,450.039,445.154,431.016,421.957,430.524,463.039,442.879,423.664,412.127,405.307
D628_x,272.359,269.971,251.025,221.898,193.489,200.075,181.802,208.874,173.925,147.902,128.976,133.413,147.293
D628_y,346.271,348.179,317.809,298.729,247.86,200.161,161.059,77.8304,122.151,99.6139,186.884,196.114,193.688
D629_x,296.258,299.038,315.284,353.152,332.789,269.366,248.047,231.928,212.424,195.771,184.676,159.841,152.706
D629_y,345.934,345.922,281.999,333.786,370.59,425.981,432.422,419.054,412.882,427.31,463.68,452.315,449.268
D630_x,174.166,174.262,156.146,170.737,199.699,271.555,380.847,355.464,362.469,369.54,311.801,307.222,304.574
D630_y,263.278,263.269,263.75,263.217,252.759,276.305,330.082,297.894,317.243,331.879,322.811,304.628,321.507
D631_x,423.531,424.923,425.126,379.577,400.729,359.789,387.872,358.989,343.886,340.044,376.025,355.719,442.139
D631_y,43.1098,43.9654,25.5423,13.1642,7.22439,6.41091,2.8,2.8,17.9441,20.1685,23.6889,20.151,63.4756
D632_x,165.472,167.151,171.345,151.874,148.917,137.456,213.917,149.545,164.415,165.221,201.154,182.336,225.357
D632_y,48.4747,47.6255,32.6207,46.0286,36.4888,60.898,32.1243,46.1122,39.7241,45.4989,6.00126,60.1553,120.65
D633_x,193.116,194.35,194.45,152.69,102.714,115.824,106.997,100.055,94.7082,84.4258,123.494,138.76,141.615
D633_y,218.941,222.188,222.582,234.551,281.943,282.39,293.847,286.48,230.076,228.507,199.087,238.483,233.718
D634_x,340.808,341.941,325.606,354.793,353.349,368.329,338.906,359.681,355.986,312.315,308.862,329.422,294.342
D634_y,186.578,190.361,186.468,221.764,210.606,218.571,216.968,226.272,244.239,270.983,233.8,194.024,220.386
D635_x,244.022,245.248,223.65,307.524,271.967,248.603,258.744,186.178,72.1042,45.9775,8.7495,7.58118,5.88682
D635_y,60.4162,62.2206,71.1668,73.8685,121.058,73.6717,56.9404,2.8,30.9396,57.3867,56.8689,63.7093,56.2065
D636_x,189.333,190.803,201.539,214.092,161.348,131.767,130.786,166.025,255.593,241.894,215.992,221.46,225.741
D636_y,391.844,392.479,360.303,307.288,258.546,285.301,269.471,295.31,336.409,307.061,293.573,313.477,307.872
D637_x,108.902,106.966,130.863,129.435,103.988,142.402,131.744,102.795,136.649,157.283,145.968,130.01,135.945
D637_y,157.158,157.563,171.748,119.808,90.8348,91.5998,79.283,41.7174,65.2664,89.5627,96.414,86.8854,127.869
D638_x,245.751,245.611,236.719,232.179,210.501,200.245,181.827,141.787,175.166,162.283,146.158,133.476,161.906
D638_y,459.488,459.354,455.571,497.2,489.843,464.023,447.573,469.186,487.93,477.386,489.869,497.2,488.656
D639_x,308.072,308.042,340.543,347.699,363.386,371.053,382.964,375.562,387.321,387.263,404.965,419.312,455.364
D639_y,457.552,454.413,477.157,467.733,469.634,459.605,442.424,492.197,460.427,456.789,453.912,446.985,475.719
D640_x,115.905,113.304,114.664,106.356,81.7329,83.3218,75.0138,61.2279,34.9596,31.6681,26.0929,17.4796,7.28788
D640_y,326.749,327.8,337.644,331.267,373.907,390.168,411.437,422.57,457.723,463.44,473.678,488.29,495.726
D641_x,394.328,394.934,410.228,416.993,472.077,462.579,463.922,477.47,495.539,474.757,486.942,497.108,477.194
D641_y,176.258,176.227,186.836,188.697,162.113,205.388,203.262,200.394,217.399,137.009,166.894,199.315,222.7
D642_x,307.908,306.689,324.851,368.538,408.593,386.93,399.852,398.426,412.207,390.604,426.76,418.441,398.417
D642_y,131.462,132.156,147.463,165.024,155.529,134.886,151.405,143.216,108.904,113.211,123.917,168.382,178.882
D643_x,469.401,468.461,485.834,491.704,469.839,472.649,464.639,445.202,447.525,445.845,441.817,455.609,428.307
D643_y,73.1664,75.5871,85.6909,105.012,117.115,95.711,62.5113,74.2315,69.8221,76.3498,50.7566,68.0043,18.3812
D644_x,137.53,141.275,138.105,162.701,169.299,107.673,66.262,61.8813,36.6315,112.511,158.344,151.114,110.95
D644_y,150.63,154.639,171.069,156.336,177.577,253.07,276.883,311.229,324.836,355.299,349.215,366.442,343.616
D645_x,107.968,107.862,108.923,95.7285,73.4533,20.5292,60.9791,60.0953,55.058,49.1859,36.9087,27.7956,30.5856
D645_y,183.983,184.249,173.785,187.602,139.524,114.478,143.194,160.109,213.482,212.465,226.926,228.078,229.654
D646_x,466.317,466.279,490.375,486.464,471.725,488.998,478.802,486.951,465.25,456.399,454.336,440.025,412.878
D646_y,77.831,78.0346,97.0905,105.058,122.825,139.219,201.644,244.267,275.929,369.089,404.147,462.105,492.26
D647_x,168.478,169.41,157.849,133.604,105.001,93.8185,91.3698,79.7059,69.9791,45.3559,41.425,36.2196,27.993
D647_y,331.227,330.525,307.453,284.67,325.66,334.037,336.457,388.488,389.227,390.91,388.395,394.258,399.329
D648_x,174.624,173.392,196.643,198.998,194.81,210.745,282.022,262.976,232.836,232.523,217.988,248.156,259.46
D648_y,67.6211,68.1746,48.3242,65.8404,66.5861,52.8786,99.2642,105.599,99.9648,97.8503,153.794,197.727,200.634
D649_x,328.289,328.148,322.306,364.39,314.384,228.764,295.938,345.307,339.631,370.301,374.986,367.441,417.727
D649_y,81.534,81.9132,130.932,173.252,187.513,188.651,177.604,160.581,156.979,124.405,60.3857,15.8778,24.7655
D650_x,239.201,238.149,239.439,203.88,200.552,158.174,125.333,105.457,97.0494,86.8036,51.2711,16.1301,9.25536
D650_y,95.932,96.1707,91.8923,75.7373,61.7854,67.3672,104.189,51.6852,47.2587,2.8,7.79438,6.57,21.8342
D651_x,48.3504,47.9134,44.5482,57.6451,64.591,22.4671,84.2618,27.8285,27.0781,61.607,61.352,88.1694,109.045
D651_y,125.034,125.521,136.221,132.912,131.851,145.796,149.003,201.976,219.709,237.887,264.002,270.731,288.821
D652_x,493.181,497.2,497.2,491.415,479.619,464.728,492.661,458.025,442.207,482.428,491.917,472.208,497.2
D652_y,180.438,178.232,183.021,200.008,210.498,210.881,212.605,227.727,228.315,195.496,191.511,198.583,163.814
D653_x,247.39,245.053,233.534,289.178,285.613,304.165,315.88,335.527,335.446,342.216,344.882,336.297,323.875
D653_y,337.02,336.931,344.117,342.108,337.48,322.19,290.69,276.06,295.565,276.97,291.995,276.411,290.069
D654_x,326.368,323.581,297.16,323.567,342.287,346.167,337.282,401.458,405.148,380.263,393.41,464.829,455.457
D654_y,29.7859,29.7076,38.2325,45.5993,26.0061,44.0328,77.5101,70.6973,59.881,63.9392,68.324,104.004,141.409
D655_x,438.654,438.702,459.514,435.082,415.595,363.357,387.179,351.288,325.648,340.606,317.43,292.208,250.049
D655_y,102.258,99.9944,123.117,135.592,119.176,125.805,139.922,147.137,89.8518,89.3864,18.9584,6.77415,2.8
D656_x,341.281,342.228,331.109,355.719,418.911,454.798,492.834,497.2,467.189,479.109,489.281,479.721,486.135
D656_y,178.806,179.899,184.071,216.241,218.328,230.58,256.164,252.554,278.013,322.583,311.07,269.052,293.656
D657_x,275.116,275.074,317.815,344.775,356.521,351.326,357.622,418.067,429.945,439.774,466.937,487.528,470.291
D657_y,381.725,385.75,443.889,449.217,442.667,459.613,471.286,423.654,428.707,452.911,495.641,460.292,475.927
D658_x,313.53,313.154,246.666,246.658,167.99,175.596,143.646,174.158,137.135,166.477,152.871,146.079,144.565
D658_y,362.012,361.629,314.224,303.523,221.149,201.501,182.723,193.813,157.682,157.608,139.47,144.234,153.348
D659_x,428.483,421.036,443.066,456.39,443.893,432.825,431.26,408.287,410.855,416.457,404.279,386.711,353.314
D659_y,385.242,383.816,444.024,436.91,473.269,490.611,489.931,467.93,444.105,432.56,437.396,443.58,453.438
D660_x,108.154,106.943,83.7013,80.5906,98.9443,125.093,146.707,151.624,156.135,158.902,179.335,178.105,155.835
D660_y,388.225,388.569,366.908,380.031,406.183,422.465,436.567,449.611,466.412,467.018,488.401,475.504,474.251
D661_x,459.251,458.674,453.448,479.511,474.526,466.784,473.018,497.085,482.419,484.697,495.323,484.641,469.688
D661_y,256.847,256.248,252.139,240.584,255.39,259.141,262.603,241.667,208.476,266.328,269.146,266.436,257.32
D662_x,390.74,388.766,409.091,403.69,392.525,397.796,392.392,417.823,416.001,428.198,400.039,390.889,342.012
D662_y,446.663,449.967,492.43,486.795,485.053,483.204,480.016,464.85,442.52,451.708,456.568,443.686,444.412
D663_x,239.209,239.211,261.596,266.042,272.412,280.216,269.848,241.702,245.365,248.631,258.365,231.772,245.069
D663_y,482.742,482.684,469.106,435.425,468.899,466.581,473.774,450.903,449.438,460.775,464.962,493.828,490.153
D664_x,317.133,317.194,309.762,292.86,295.67,231.301,225.085,182.522,179.784,173.439,189.396,127.823,80.1821
D664_y,120.179,119.398,150.316,183.212,173.01,117.67,104.952,91.6346,28.4522,36.9959,18.3747,2.85486,2.8
D665_x,147.985,143.315,149.385,135.732,103.165,114.337,106.747,95.7132,88.4609,109.076,104.945,129.529,137.248
D665_y,257.318,255.772,238.86,214.538,216.824,205.51,172.259,222.562,243.976,251.328,221.792,234.532,237.163
D666_x,471.636,474.52,466.457,476.055,466.693,454.916,447.405,457.981,437.72,421.27,413.293,441.431,445.106
D666_y,214.589,214.122,197.225,184.354,172.478,164.381,187.821,163.916,154.741,124.753,63.5173,28.1325,70.3873
D667_x,154.345,154.22,137.945,142.981,130.518,124.025,171.876,148.063,162.645,168.873,162.738,120.693,100.305
D667_y,52.5457,52.5845,45.1885,53.7239,52.3327,46.1452,23.4393,29.4448,51.0621,81.567,105.988,106.152,111.048
D668_x,362.941,361.138,326.059,306.834,365.505,379.737,384.809,370.953,328.53,328.246,305.018,396.797,492.316
D668_y,345.482,344.279,309.058,343.545,335.286,340.211,351.82,334.019,333.126,325.532,348.58,329.64,316.592
D669_x,287.34,289.981,349.636,426.391,423.211,420.032,426.882,428.01,439.156,431.547,467.978,497.2,470.782
D669_y,382.431,387.032,425.463,413.439,442.47,438.336,442.357,443.497,412.798,405.823,411.429,448.45,494.716
D670_x,202.409,202.921,191.211,186.642,217.733,239.152,185.109,198.604,179.459,198.145,221.61,242.059,238.026
D670_y,196.404,197.406,179.7,189.376,193.519,221.991,214.643,169.299,169.705,215.823,231.73,198.505,220.473
D671_x,486.761,487.792,493.574,487.376,452.895,405.157,375.984,356.063,326.888,270.954,236.387,236.095,228.176
D671_y,286.514,287.488,277.656,315.142,307.417,309.07,310.587,319.582,325.841,295.652,277.631,289.358,290.925
D672_x,202.648,202.537,192.337,165.691,142.162,161.773,139.291,103.528,94.3386,137.558,158.645,124.189,134.155
D672_y,43.1979,43.3915,47.0345,81.9153,71.6616,42.4211,91.0285,85.659,98.57,74.9168,107.208,110.441,133.652
D673_x,417.793,410.117,359.483,360.034,368.068,369.477,383.876,396.714,347.858,353.154,326.334,404.052,422.293
D673_y,421.122,413.115,427.766,422.577,402.349,402.876,384.388,371.703,332.996,340.465,328.098,301.719,260.555
D674_x,175.756,175.618,176.145,135.472,121.2,102.401,100.165,74.9996,34.9183,44.6354,60.2633,66.8279,83.0776
D674_y,7.63418,7.69084,2.8,4.49556,9.69857,43.4828,91.1196,99.4699,76.9396,56.7281,91.3959,96.8032,100.372
D675_x,153.467,153.414,162.52,176.922,164.502,124.932,135.314,118.917,88.4163,106.241,128.041,127.697,142.112
D675_y,295.889,295.937,297.215,287.917,243.661,267.658,232.303,288.494,288.117,269.726,219.956,240.611,254.395
D676_x,433.03,432.843,456.066,462.13,429.837,434.639,437.084,435.327,426.502,451.975,460.53,426.541,466.136
D676_y,366.669,366.567,407.142,406.496,408.519,384.451,368.717,317.026,266.938,250.494,235.977,185.583,183.521
D677_x,69.6157,69.4638,36.5476,34.8987,22.7656,10.7018,3.46679,25.0067,16.4917,27.9152,44.2532,51.7527,54.9443
D677_y,379.038,378.976,387.219,409.267,424.32,429.56,432.45,442.489,469.518,489.378,491.771,492.14,497.2
D678_x,208.249,213.1,226.639,282.609,272.211,278.142,247.224,217.129,192.092,149.331,169.222,152.95,159.684
D678_y,392.069,390.735,352.127,327.724,340.364,406.757,424.265,426.738,399.105,412.857,451.562,444.132,448.513
D679_x,186.813,186.685,213.019,185.155,205.613,193.527,224.52,203.553,181.973,172.601,204.01,236.48,236.886
D679_y,114.701,114.653,113.105,86.1898,100.57,83.803,104.528,171.457,161.479,188.796,227.547,265.749,264.142
D680_x,350.29,350.394,338.711,338.267,345.509,314.708,325.164,405.711,427.559,413.442,402.986,403.295,360.784
D680_y,317.284,317.382,302.926,343.513,383.331,438.245,433.507,431.034,439.381,466.567,461.108,454.54,455.07
D681_x,476.034,477.402,464.471,479.996,469.4,462.353,453.473,430.219,377.436,379.528,416.849,426.687,454.749
D681_y,329.911,330.419,346.51,356.426,370.118,374.791,388.144,403.063,354.504,365.771,371.069,413.802,403.923
D682_x,340.566,342.698,321.141,291.099,289.915,291.55,299.1,302.192,272.685,263.545,262.976,303.748,292.155
D682_y,426.6,427.219,467.811,486.383,476.891,464.968,466.836,477.319,457.153,466.637,445.137,453.991,432.529
D683_x,226.997,226.861,258.188,293.127,295.35,289.158,287.799,262.777,231.214,196.345,222.122,211.576,196.391
D683_y,489.788,489.854,497.2,491.646,477.361,473.083,469.515,460.968,451.813,450.452,469.78,462.624,444.166
D684_x,426.457,426.235,469.071,443.71,430.953,402.055,394.66,393.758,417.953,387.852,388.172,419.392,411.025
D684_y,132.011,132.077,122.991,117.851,104.546,93.9624,117.148,114.672,84.2302,71.7787,84.9137,145.721,177.276
D685_x,231.891,231.14,240.86,287.393,314.709,288.165,341.07,368.334,354.321,354.774,358.889,391.886,366.009
D685_y,153.644,152.44,177.198,214.807,300.392,333.002,407.819,473.804,497.2,493.868,497.118,497.2,489.103
D686_x,116.545,116.496,111.679,100.525,52.8022,90.4422,122.819,129.128,105.113,116.707,136.74,111.772,111.881
D686_y,203.495,203.45,203.564,213.014,185.497,194.953,205.047,119.371,129.811,133.957,144.384,139.792,150.151
D687_x,92.6367,90.7249,85.104,78.7962,51.7418,47.5842,64.9646,15.547,2.8,11.0183,19.3314,19.806,25.6706
D687_y,117.288,116.387,138.828,143.481,159.302,165.944,168.084,129.138,103.784,163.699,185.825,184.517,195.304
D688_x,196.903,196.772,199.428,182.91,176.624,138.643,124.93,106.071,40.6514,38.4304,39.3371,24.2167,10.3222
D688_y,246.248,245.732,204.892,179.629,151.965,106.8,129.113,101.782,81.501,61.6299,49.686,55.9991,75.0632
D689_x,421.892,421.448,441.185,409.188,457.331,491.361,497.199,493.083,490.094,491.777,459.563,445.172,407.974
D689_y,294.601,294.226,283.099,275.198,240.25,224.909,258.689,261.941,267.627,312.72,302.783,275.495,243.036
D690_x,405.397,406.232,413.009,398.781,431.229,450.394,451.944,435.288,435.797,460.173,486.385,497.2,492.609
D690_y,430.191,431.205,462.14,476.531,461.392,464.457,444.959,435.705,428.852,435.742,442.296,454.176,496.084
D691_x,70.9634,70.3687,39.7265,30.8705,35.1918,50.7795,30.8924,27.8929,3.10743,38.4294,36.4008,48.188,47.9185
D691_y,69.8046,68.9805,48.7794,60.0382,73.2004,30.4261,82.6029,81.8394,140.429,126.015,158.204,174.523,178.097
D692_x,299.005,296.214,279.83,287.344,300.172,320.253,305.721,330.595,319.298,309.424,304.773,267.934,204.822
D692_y,134.116,133.514,157.807,129.217,149.792,110.426,100.444,98.0172,66.8015,43.7397,52.4535,8.24426,91.473
D693_x,222.561,223.487,244.484,215.795,204.363,268.319,314.052,341.783,338.067,361.492,339.869,367.363,397.352
D693_y,185.286,187.857,198.852,194.525,204.471,153.528,199.409,211.901,291.898,304.005,332.11,371.899,364.75
D694_x,306.694,305.641,284.418,257.135,255.57,297.993,361.532,374.336,425.991,474.797,479.061,497.2,493.446
D694_y,259.189,257.644,250.576,252.908,269.733,277.06,248.196,219.787,225.852,170.636,161.139,213.627,256.742
