full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.804,1279,1279,1279,1279,206.797,403.719,207.546,402.603,209.141,394.369,209.706,382.626,0.88,0.793,0.737,0.837,0.804,0.765,0,0,0,0
0.804,2532,2532,2532,2532,428.077,21.267,419.283,22.76,415.675,22.849,415.57,22.836,0.767,0.832,0.812,0.799,0.804,0.822,0,0,0,0
0.804,5008,5008,5008,5008,242.987,220.854,254.449,212.103,263.792,216.428,275.182,202.518,0.812,0.85,0.75,0.831,0.804,0.8,0,0,0,0
0.804,4027,4027,4027,4027,55.8,175.211,53.424,176.072,46.109,171.181,36.791,165.945,0.857,0.828,0.726,0.843,0.804,0.777,0,0,0,0
0.804,4510,4510,4510,4510,41.234,119.729,38.742,121.645,37.522,129.284,36.691,130.754,0.806,0.831,0.775,0.818,0.804,0.803,0,0,0,0
0.804,1385,1385,1385,1385,410.973,330.187,408.061,331.045,408.1,331.954,408.206,331.283,0.779,0.766,0.867,0.773,0.804,0.817,0,0,0,0
0.804,4872,4872,4872,4872,87.453,367.044,88.134,366.806,87.435,374.22,90.151,374.81,0.833,0.773,0.806,0.803,0.804,0.79,0,0,0,0
0.804,2770,2770,2770,2770,312.349,213.88,308.612,221.377,318.095,231.827,309.846,223.709,0.895,0.685,0.833,0.79,0.804,0.759,0,0,0,0
0.804,1126,1126,1126,1126,307.058,374.673,303.378,366.824,304.058,364.718,299.456,363.123,0.848,0.844,0.719,0.846,0.804,0.782,0,0,0,0
0.804,403,403,403,403,85.891,83.78,84.672,83.16,85.366,83.341,87.031,82.328,0.813,0.819,0.78,0.816,0.804,0.799,2,2,2,2
0.804,4859,4859,4859,4859,290.695,140.996,286.525,122.096,303.105,121.19,316.915,113.951,0.846,0.793,0.773,0.82,0.804,0.783,0,0,0,0
0.803,1242,1242,1242,1242,346.965,457.532,346.459,455.962,346.4,455.835,346.4,455.835,0.76,0.787,0.864,0.773,0.803,0.825,0,0,0,0
0.803,2283,2283,2283,2283,66.423,326.348,62.44,332.095,64.11,333.205,60.626,335.276,0.752,0.84,0.817,0.796,0.803,0.829,0,0,0,0
0.803,1170,1170,1170,1170,42.759,413.047,48.872,415.077,53.059,415.548,58.489,416.272,0.885,0.776,0.749,0.831,0.803,0.763,0,0,0,0
0.803,2741,2741,2741,2741,210.269,336.465,205.568,335.123,208.826,326.596,202.862,320.676,0.906,0.713,0.788,0.81,0.803,0.751,0,0,0,0
0.803,1028,1028,1028,1028,293.555,27.892,288.759,28.121,288.983,28.58,289.117,29.62,0.917,0.804,0.687,0.861,0.803,0.746,1,1,1,1
0.803,741,741,741,741,307.423,35.868,299.49,35.873,299.844,36.536,301.939,35.068,0.794,0.757,0.859,0.775,0.803,0.808,0,0,0,0
0.803,2431,2431,2431,2431,284.362,308.224,288.997,307.615,297.153,306.695,292.33,304.8,0.867,0.782,0.76,0.825,0.803,0.771,0,0,0,0
0.803,1078,1078,1078,1078,187.051,85.91,191.163,80.248,194.492,69.606,207.909,56.812,0.852,0.801,0.757,0.827,0.803,0.779,1,1,1,1
0.803,1790,1790,1790,1790,57.527,353.645,58.543,357.462,59.627,355.215,57.796,355.057,0.8,0.723,0.887,0.761,0.803,0.805,0,0,0,0
0.803,306,306,306,306,57.424,394.998,57.331,395.295,53.125,395.416,50.768,394.867,0.903,0.613,0.893,0.758,0.803,0.753,0,0,0,0
0.803,4695,4695,4695,4695,325.014,152.475,317.461,155.022,310.124,155.655,312.405,152.439,0.756,0.851,0.802,0.804,0.803,0.826,0,0,0,0
0.802,2114,2114,2114,2114,239.635,74.539,239.635,74.539,235.911,73.458,226.375,79.602,0.785,0.767,0.854,0.776,0.802,0.81,1,1,1,1
0.802,1888,1888,1888,1888,58.013,229.426,53.29,227.323,46.839,235.749,31.28,239.418,0.871,0.754,0.781,0.812,0.802,0.767,0,0,0,0
0.802,1762,1762,1762,1762,272.793,67.731,273.081,68.221,275.276,68.241,267.211,60.147,0.779,0.77,0.857,0.774,0.802,0.814,0,0,0,0
0.802,1116,1116,1116,1116,242.007,289.437,232.305,295.586,243.303,310.612,237.525,313.052,0.761,0.736,0.91,0.748,0.802,0.823,0,0,0,0
0.802,4348,4348,4348,4348,180.952,404.381,180.739,403.825,180.388,401.299,175.436,395.05,0.786,0.767,0.853,0.776,0.802,0.81,1,1,1,1
0.802,1616,1616,1616,1616,330.111,206.5,336.561,204.312,341.054,201.054,344.003,206.544,0.788,0.792,0.825,0.79,0.802,0.808,0,0,0,0
0.802,3550,3550,3550,3550,486.112,150.365,486.112,150.365,485.503,150.332,485.503,150.332,0.814,0.805,0.786,0.81,0.802,0.795,0,0,0,0
0.802,4819,4819,4819,4819,69.32,331.373,67.327,328.972,67.434,328.452,66.024,333.153,0.797,0.751,0.857,0.774,0.802,0.804,1,1,1,1
0.802,2545,2545,2545,2545,293.011,480.432,293.201,479.584,293.201,479.584,293.182,479.606,0.755,0.851,0.799,0.803,0.802,0.825,0,0,0,0
0.802,5499,5499,5499,5499,364.827,202.283,363.47,199.421,351.593,198.607,352.99,193.241,0.864,0.756,0.785,0.81,0.802,0.771,0,0,0,0
0.802,3729,3729,3729,3729,442.871,389.9,442.239,389.715,442.239,389.715,442.239,389.715,0.803,0.781,0.821,0.792,0.802,0.801,2,2,2,2
0.802,1310,1310,1310,1310,47.155,316.69,44.301,314.991,37.992,318.982,32.332,320.152,0.861,0.775,0.771,0.818,0.802,0.773,0,0,0,0
0.801,25,25,25,25,472.52,328.723,473.164,331.52,473.17,331.527,473.17,331.528,0.853,0.713,0.835,0.783,0.801,0.774,1,1,1,1
0.801,5003,5003,5003,5003,219.673,357.185,214.929,359.083,216.565,356.751,211.33,362.011,0.854,0.766,0.781,0.81,0.801,0.774,0,0,0,0
0.801,3637,3637,3637,3637,220.09,321.139,210.603,332.245,205.253,322.025,195.764,319.38,0.861,0.701,0.841,0.781,0.801,0.771,0,0,0,0
0.801,1195,1195,1195,1195,455.994,372.373,455.994,372.373,455.994,372.373,455.994,372.373,0.935,0.703,0.763,0.819,0.801,0.733,0,0,0,0
0.801,2005,2005,2005,2005,196.916,487.675,196.342,480.589,195.905,480.533,195.777,479.172,0.828,0.765,0.81,0.796,0.801,0.788,0,0,0,0
0.801,2763,2763,2763,2763,111.0,291.417,119.631,292.598,130.79,294.718,135.264,298.411,0.791,0.768,0.843,0.78,0.801,0.806,0,0,0,0
0.801,2643,2643,2643,2643,410.065,116.207,411.211,119.549,419.023,112.448,420.662,108.733,0.891,0.749,0.763,0.82,0.801,0.756,0,0,0,0
0.801,1111,1111,1111,1111,423.801,447.957,423.801,447.957,423.801,447.957,423.801,447.957,0.774,0.823,0.806,0.798,0.801,0.814,0,0,0,0
0.801,4555,4555,4555,4555,37.058,104.616,32.482,104.135,25.834,100.101,23.304,98.323,0.826,0.756,0.82,0.791,0.801,0.788,0,0,0,0
0.8,1138,1138,1138,1138,260.269,151.78,248.964,150.422,243.946,160.541,258.678,173.695,0.851,0.803,0.746,0.827,0.8,0.774,0,0,0,0
0.8,4351,4351,4351,4351,377.175,72.301,376.699,72.794,375.073,67.514,379.969,47.022,0.851,0.831,0.717,0.841,0.8,0.774,0,0,0,0
0.8,1618,1618,1618,1618,256.744,27.974,256.244,28.432,256.701,28.374,266.44,28.591,0.835,0.794,0.771,0.814,0.8,0.783,0,0,0,0
0.8,2986,2986,2986,2986,24.066,357.922,28.253,364.905,33.236,367.509,40.549,366.848,0.746,0.866,0.789,0.806,0.8,0.827,0,0,0,0
0.8,4881,4881,4881,4881,198.313,47.5,199.451,47.867,201.416,48.795,199.696,37.39,0.793,0.871,0.734,0.832,0.8,0.803,0,0,0,0
0.8,3108,3108,3108,3108,425.558,104.132,415.973,105.383,403.162,102.413,397.217,102.218,0.824,0.753,0.824,0.789,0.8,0.788,0,0,0,0
0.8,5748,5748,5748,5748,56.986,302.722,58.101,301.908,56.46,308.408,49.63,312.246,0.785,0.818,0.797,0.801,0.8,0.807,0,0,0,0
0.8,4282,4282,4282,4282,423.02,331.714,419.793,333.987,419.228,334.57,419.228,334.57,0.713,0.822,0.865,0.767,0.8,0.844,1,1,1,1
0.8,5093,5093,5093,5093,36.439,197.406,40.635,198.147,40.852,198.358,44.168,194.891,0.891,0.72,0.788,0.806,0.8,0.754,0,0,0,0
0.8,5226,5226,5226,5226,95.828,160.243,90.907,156.743,87.838,140.933,87.419,160.562,0.904,0.711,0.786,0.808,0.8,0.749,0,0,0,0
0.8,5347,5347,5347,5347,62.726,347.008,65.191,345.232,71.29,342.176,68.919,345.562,0.728,0.926,0.747,0.827,0.8,0.836,1,1,1,1
0.8,2109,2109,2109,2109,231.009,125.01,230.833,108.99,233.073,112.952,234.771,109.637,0.741,0.816,0.844,0.779,0.8,0.83,0,0,0,0
0.8,165,165,165,165,335.352,356.258,339.086,356.594,340.746,352.2,338.627,355.894,0.783,0.839,0.778,0.811,0.8,0.809,0,0,0,0
0.8,1546,1546,1546,1546,372.784,270.008,367.385,272.277,363.132,278.714,358.658,276.449,0.763,0.821,0.817,0.792,0.8,0.819,0,0,0,0
0.8,2295,2295,2295,2295,198.456,480.326,206.925,480.853,211.474,482.834,211.34,481.716,0.758,0.824,0.817,0.791,0.8,0.82,0,0,0,0
0.8,5092,5092,5092,5092,429.774,430.987,429.774,430.987,429.774,430.987,429.774,430.987,0.923,0.799,0.677,0.861,0.8,0.738,0,0,0,0
